0.000102704	0.000735651	0.003420718	0.011264671	0.025484118
0.000104072	0.000742838	0.003443019	0.011305851	0.025515254
0.00010545	0.000750056	0.003465372	0.011347033	0.02554623
0.000106836	0.000757306	0.003487778	0.011388217	0.025577045
0.000108231	0.000764587	0.003510237	0.011429403	0.025607697
0.000109635	0.000771899	0.003532748	0.011470589	0.025638188
0.000111048	0.000779244	0.003555312	0.011511777	0.025668516
0.000112469	0.000786619	0.003577929	0.011552964	0.025698681
0.0001139	0.000794027	0.003600598	0.011594152	0.025728683
0.000115339	0.000801466	0.003623319	0.011635339	0.025758521
0.000116787	0.000808938	0.003646092	0.011676525	0.025788195
0.000118244	0.000816441	0.003668918	0.011717711	0.025817705
0.00011971	0.000823975	0.003691796	0.011758894	0.02584705
0.000121186	0.000831542	0.003714726	0.011800076	0.025876229
0.00012267	0.000839141	0.003737707	0.011841256	0.025905243
0.000124163	0.000846772	0.003760741	0.011882432	0.025934092
0.000125666	0.000854435	0.003783826	0.011923606	0.025962774
0.000127177	0.00086213	0.003806963	0.011964777	0.025991289
0.000128698	0.000869857	0.003830152	0.012005943	0.026019637
0.000130228	0.000877616	0.003853392	0.012047105	0.026047819
0.000131767	0.000885408	0.003876684	0.012088263	0.026075832
0.000133315	0.000893232	0.003900027	0.012129416	0.026103677
0.000134873	0.000901088	0.003923422	0.012170564	0.026131354
0.00013644	0.000908977	0.003946868	0.012211705	0.026158862
0.000138016	0.000916898	0.003970365	0.012252841	0.026186201
0.000139602	0.000924852	0.003993913	0.01229397	0.02621337
0.000141197	0.000932838	0.004017511	0.012335093	0.02624037
0.000142802	0.000940857	0.004041161	0.012376208	0.026267199
0.000144416	0.000948908	0.004064862	0.012417316	0.026293858
0.00014604	0.000956992	0.004088613	0.012458415	0.026320346
0.000147673	0.000965109	0.004112415	0.012499507	0.026346663
0.000149316	0.000973258	0.004136268	0.012540589	0.026372808
0.000150968	0.00098144	0.004160171	0.012581662	0.026398781
0.00015263	0.000989655	0.004184124	0.012622726	0.026424582
0.000154301	0.000997903	0.004208128	0.01266378	0.02645021
0.000155983	0.001006184	0.004232182	0.012704824	0.026475666
0.000157674	0.001014498	0.004256286	0.012745857	0.026500948
0.000159374	0.001022845	0.00428044	0.012786878	0.026526057
0.000161085	0.001031225	0.004304643	0.012827889	0.026550992
0.000162805	0.001039638	0.004328897	0.012868887	0.026575752
0.000164535	0.001048084	0.0043532	0.012909874	0.026600338
0.000166276	0.001056564	0.004377554	0.012950848	0.026624749
0.000168025	0.001065076	0.004401956	0.012991808	0.026648985
0.000169785	0.001073622	0.004426408	0.013032756	0.026673045
0.000171555	0.001082201	0.004450909	0.013073689	0.02669693
0.000173335	0.001090814	0.00447546	0.013114609	0.026720638
0.000175125	0.00109946	0.00450006	0.013155514	0.02674417
0.000176925	0.001108139	0.004524709	0.013196404	0.026767525
0.000178735	0.001116852	0.004549406	0.013237279	0.026790703
0.000180555	0.001125599	0.004574153	0.013278138	0.026813703
0.000182385	0.001134378	0.004598949	0.01331898	0.026836526
0.000184226	0.001143192	0.004623793	0.013359807	0.026859171
0.000186076	0.001152039	0.004648685	0.013400616	0.026881637
0.000187937	0.00116092	0.004673626	0.013441409	0.026903925
0.000189808	0.001169834	0.004698616	0.013482183	0.026926034
0.00019169	0.001178783	0.004723653	0.01352294	0.026947963
0.000193582	0.001187765	0.004748739	0.013563678	0.026969713
0.000195484	0.001196781	0.004773873	0.013604398	0.026991283
0.000197397	0.001205831	0.004799055	0.013645098	0.027012673
0.00019932	0.001214914	0.004824284	0.013685779	0.027033883
0.000201253	0.001224032	0.004849562	0.013726439	0.027054911
0.000203197	0.001233184	0.004874887	0.013767079	0.027075759
0.000205151	0.001242369	0.004900259	0.013807699	0.027096426
0.000207116	0.001251589	0.004925679	0.013848297	0.02711691
0.000209092	0.001260843	0.004951146	0.013888874	0.027137213
0.000211078	0.001270131	0.004976661	0.013929429	0.027157334
0.000213075	0.001279453	0.005002222	0.013969961	0.027177273
0.000215083	0.00128881	0.005027831	0.014010471	0.027197028
0.000217101	0.0012982	0.005053486	0.014050958	0.027216601
0.00021913	0.001307625	0.005079188	0.014091421	0.027235991
0.00022117	0.001317085	0.005104937	0.01413186	0.027255196
0.000223221	0.001326578	0.005130732	0.014172275	0.027274218
0.000225282	0.001336106	0.005156573	0.014212665	0.027293056
0.000227354	0.001345669	0.005182461	0.014253031	0.02731171
0.000229437	0.001355266	0.005208395	0.01429337	0.027330179
0.000231532	0.001364897	0.005234375	0.014333684	0.027348463
0.000233637	0.001374563	0.005260401	0.014373972	0.027366562
0.000235753	0.001384264	0.005286473	0.014414233	0.027384476
0.00023788	0.001393999	0.005312591	0.014454467	0.027402204
0.000240018	0.001403769	0.005338754	0.014494674	0.027419746
0.000242167	0.001413574	0.005364963	0.014534852	0.027437102
0.000244328	0.001423413	0.005391217	0.014575003	0.027454271
0.000246499	0.001433287	0.005417516	0.014615125	0.027471254
0.000248682	0.001443196	0.00544386	0.014655218	0.02748805
0.000250876	0.001453139	0.00547025	0.014695281	0.027504658
0.000253081	0.001463118	0.005496684	0.014735315	0.02752108
0.000255297	0.001473131	0.005523163	0.014775318	0.027537313
0.000257525	0.00148318	0.005549687	0.014815291	0.027553359
0.000259764	0.001493263	0.005576255	0.014855233	0.027569217
0.000262015	0.001503381	0.005602867	0.014895144	0.027584886
0.000264277	0.001513535	0.005629524	0.014935022	0.027600366
0.00026655	0.001523723	0.005656225	0.014974869	0.027615658
0.000268835	0.001533946	0.00568297	0.015014683	0.027630761
0.000271131	0.001544205	0.005709758	0.015054464	0.027645674
0.000273439	0.001554499	0.005736591	0.015094212	0.027660398
0.000275758	0.001564827	0.005763467	0.015133926	0.027674932
0.000278089	0.001575192	0.005790387	0.015173606	0.027689276
0.000280432	0.001585591	0.00581735	0.015213252	0.02770343
0.000282786	0.001596026	0.005844356	0.015252862	0.027717394
0.000285152	0.001606495	0.005871405	0.015292437	0.027731167
0.00028753	0.001617001	0.005898498	0.015331977	0.027744748
0.000289919	0.001627541	0.005925633	0.01537148	0.027758139
0.00029232	0.001638117	0.005952811	0.015410947	0.027771339
0.000294733	0.001648729	0.005980031	0.015450377	0.027784347
0.000297158	0.001659376	0.006007294	0.01548977	0.027797164
0.000299595	0.001670058	0.006034599	0.015529125	0.027809788
0.000302044	0.001680776	0.006061947	0.015568441	0.02782222
0.000304504	0.001691529	0.006089336	0.01560772	0.027834461
0.000306977	0.001702318	0.006116768	0.015646959	0.027846508
0.000309461	0.001713143	0.006144241	0.01568616	0.027858363
0.000311958	0.001724003	0.006171755	0.01572532	0.027870025
0.000314467	0.001734899	0.006199312	0.015764441	0.027881494
0.000316988	0.001745831	0.006226909	0.015803521	0.027892769
0.000319521	0.001756798	0.006254548	0.01584256	0.027903851
0.000322066	0.001767801	0.006282228	0.015881559	0.02791474
0.000324623	0.00177884	0.006309949	0.015920515	0.027925434
0.000327193	0.001789914	0.006337711	0.015959429	0.027935934
0.000329775	0.001801025	0.006365513	0.015998301	0.027946241
0.000332369	0.001812171	0.006393356	0.016037131	0.027956352
0.000334975	0.001823353	0.006421239	0.016075916	0.02796627
0.000337594	0.001834571	0.006449162	0.016114659	0.027975992
0.000340225	0.001845825	0.006477126	0.016153357	0.02798552
0.000342869	0.001857115	0.006505129	0.016192011	0.027994852
0.000345525	0.00186844	0.006533173	0.01623062	0.028003989
0.000348194	0.001879802	0.006561256	0.016269184	0.028012931
0.000350875	0.0018912	0.006589378	0.016307703	0.028021677
0.000353568	0.001902634	0.00661754	0.016346175	0.028030227
0.000356275	0.001914104	0.006645741	0.016384601	0.028038581
0.000358994	0.00192561	0.006673981	0.016422981	0.028046739
0.000361725	0.001937152	0.00670226	0.016461313	0.028054701
0.000364469	0.00194873	0.006730578	0.016499597	0.028062467
0.000367226	0.001960345	0.006758934	0.016537834	0.028070035
0.000369996	0.001971996	0.006787329	0.016576022	0.028077408
0.000372779	0.001983682	0.006815762	0.016614162	0.028084583
0.000375574	0.001995406	0.006844234	0.016652253	0.028091561
0.000378382	0.002007165	0.006872743	0.016690294	0.028098342
0.000381203	0.002018961	0.00690129	0.016728285	0.028104926
0.000384037	0.002030792	0.006929875	0.016766225	0.028111312
0.000386884	0.002042661	0.006958498	0.016804116	0.028117501
0.000389744	0.002054565	0.006987158	0.016841955	0.028123492
0.000392617	0.002066506	0.007015855	0.016879742	0.028129285
0.000395503	0.002078484	0.007044589	0.016917478	0.02813488
0.000398402	0.002090497	0.00707336	0.016955161	0.028140277
0.000401314	0.002102547	0.007102168	0.016992792	0.028145475
0.000404239	0.002114634	0.007131013	0.01703037	0.028150476
0.000407177	0.002126757	0.007159894	0.017067894	0.028155277
0.000410129	0.002138917	0.007188811	0.017105364	0.02815988
0.000413094	0.002151113	0.007217765	0.017142781	0.028164285
0.000416072	0.002163345	0.007246754	0.017180142	0.02816849
0.000419063	0.002175614	0.00727578	0.017217449	0.028172496
0.000422068	0.00218792	0.007304841	0.0172547	0.028176304
0.000425086	0.002200262	0.007333937	0.017291896	0.028179912
0.000428118	0.002212641	0.007363069	0.017329035	0.02818332
0.000431162	0.002225056	0.007392236	0.017366118	0.028186529
0.000434221	0.002237508	0.007421439	0.017403143	0.028189539
0.000437293	0.002249997	0.007450676	0.017440112	0.028192349
0.000440378	0.002262522	0.007479947	0.017477022	0.028194959
0.000443477	0.002275084	0.007509253	0.017513875	0.028197369
0.00044659	0.002287683	0.007538594	0.017550669	0.02819958
0.000449716	0.002300318	0.007567969	0.017587404	0.02820159
0.000452856	0.002312991	0.007597378	0.01762408	0.0282034
0.000456009	0.0023257	0.00762682	0.017660696	0.02820501
0.000459176	0.002338445	0.007656297	0.017697252	0.028206419
0.000462357	0.002351228	0.007685806	0.017733748	0.028207629
0.000465552	0.002364047	0.00771535	0.017770183	0.028208637
0.000468761	0.002376903	0.007744926	0.017806556	0.028209445
0.000471983	0.002389796	0.007774536	0.017842868	0.028210052
0.000475219	0.002402725	0.007804178	0.017879118	0.028210459
0.000478469	0.002415692	0.007833853	0.017915306	0.028210664
0.000481734	0.002428695	0.007863561	0.017951431	0.028210669
0.000485012	0.002441735	0.0078933	0.017987492	0.028210473
0.000488304	0.002454812	0.007923072	0.01802349	0.028210075
0.00049161	0.002467926	0.007952877	0.018059424	0.028209477
0.00049493	0.002481077	0.007982712	0.018095294	0.028208677
0.000498265	0.002494265	0.00801258	0.018131099	0.028207676
0.000501613	0.00250749	0.008042479	0.018166839	0.028206474
0.000504976	0.002520752	0.008072409	0.018202514	0.02820507
0.000508353	0.00253405	0.008102371	0.018238123	0.028203465
0.000511744	0.002547386	0.008132363	0.018273665	0.028201659
0.000515149	0.002560759	0.008162386	0.018309141	0.02819965
0.000518569	0.002574168	0.00819244	0.01834455	0.028197441
0.000522003	0.002587615	0.008222524	0.018379891	0.028195029
0.000525451	0.002601098	0.008252638	0.018415165	0.028192416
0.000528914	0.002614619	0.008282783	0.01845037	0.028189601
0.000532391	0.002628177	0.008312957	0.018485507	0.028186584
0.000535883	0.002641771	0.008343161	0.018520575	0.028183366
0.000539389	0.002655403	0.008373394	0.018555574	0.028179945
0.00054291	0.002669072	0.008403657	0.018590503	0.028176323
0.000546445	0.002682778	0.008433949	0.018625362	0.028172499
0.000549995	0.00269652	0.00846427	0.018660151	0.028168472
0.000553559	0.0027103	0.00849462	0.018694868	0.028164244
0.000557139	0.002724117	0.008524998	0.018729515	0.028159814
0.000560732	0.002737972	0.008555405	0.01876409	0.028155181
0.000564341	0.002751863	0.00858584	0.018798593	0.028150347
0.000567964	0.002765791	0.008616303	0.018833023	0.02814531
0.000571602	0.002779757	0.008646794	0.018867381	0.028140071
0.000575255	0.002793759	0.008677313	0.018901666	0.02813463
0.000578923	0.002807799	0.008707859	0.018935877	0.028128987
0.000582605	0.002821876	0.008738432	0.018970015	0.028123142
0.000586303	0.00283599	0.008769033	0.019004078	0.028117094
0.000590015	0.002850141	0.00879966	0.019038067	0.028110844
0.000593743	0.002864329	0.008830314	0.01907198	0.028104392
0.000597485	0.002878554	0.008860995	0.019105819	0.028097738
0.000601243	0.002892817	0.008891702	0.019139581	0.028090882
0.000605015	0.002907117	0.008922435	0.019173268	0.028083823
0.000608803	0.002921453	0.008953195	0.019206878	0.028076562
0.000612606	0.002935827	0.00898398	0.019240411	0.028069099
0.000616424	0.002950239	0.00901479	0.019273867	0.028061434
0.000620257	0.002964687	0.009045626	0.019307245	0.028053566
0.000624106	0.002979172	0.009076488	0.019340546	0.028045497
0.000627969	0.002993695	0.009107374	0.019373768	0.028037225
0.000631848	0.003008255	0.009138285	0.019406911	0.028028751
0.000635743	0.003022852	0.009169221	0.019439975	0.028020074
0.000639652	0.003037486	0.009200181	0.01947296	0.028011196
0.000643577	0.003052158	0.009231165	0.019505865	0.028002116
0.000647518	0.003066866	0.009262174	0.01953869	0.027992833
0.000651474	0.003081612	0.009293206	0.019571434	0.027983348
0.000655445	0.003096395	0.009324262	0.019604097	0.027973662
0.000659432	0.003111215	0.009355342	0.019636679	0.027963773
0.000663435	0.003126072	0.009386444	0.019669179	0.027953682
0.000667453	0.003140967	0.00941757	0.019701597	0.02794339
0.000671487	0.003155898	0.009448719	0.019733933	0.027932895
0.000675536	0.003170867	0.00947989	0.019766186	0.027922199
0.000679601	0.003185873	0.009511084	0.019798356	0.0279113
0.000683682	0.003200916	0.0095423	0.019830443	0.0279002
0.000687778	0.003215996	0.009573538	0.019862445	0.027888898
0.000691891	0.003231114	0.009604797	0.019894364	0.027877395
0.000696019	0.003246268	0.009636079	0.019926198	0.02786569
0.000700163	0.00326146	0.009667382	0.019957946	0.027853783
0.000704323	0.003276689	0.009698706	0.01998961	0.027841675
0.000708498	0.003291955	0.009730052	0.020021188	0.027829365
0.00071269	0.003307258	0.009761418	0.020052679	0.027816854
0.000716898	0.003322599	0.009792804	0.020084085	0.027804141
0.000721121	0.003337976	0.009824212	0.020115403	0.027791227
0.000725361	0.003353391	0.009855639	0.020146635	0.027778112
0.000729617	0.003368843	0.009887087	0.020177779	0.027764796
0.000733888	0.003384332	0.009918554	0.020208835	0.027751278
0.000738176	0.003399858	0.009950041	0.020239803	0.02773756
0.000742481	0.003415421	0.009981547	0.020270682	0.02772364
0.000746801	0.003431021	0.010013073	0.020301473	0.02770952
0.000751137	0.003446658	0.010044617	0.020332174	0.027695198
0.00075549	0.003462333	0.01007618	0.020362786	0.027680676
0.000759859	0.003478044	0.010107762	0.020393307	0.027665954
0.000764245	0.003493793	0.010139362	0.020423739	0.027651031
0.000768646	0.003509578	0.010170981	0.020454079	0.027635907
0.000773064	0.003525401	0.010202617	0.020484329	0.027620583
0.000777499	0.003541261	0.010234271	0.020514487	0.027605058
0.00078195	0.003557157	0.010265942	0.020544553	0.027589334
0.000786417	0.003573091	0.010297631	0.020574528	0.027573409
0.000790901	0.003589062	0.010329337	0.02060441	0.027557284
0.000795402	0.00360507	0.01036106	0.020634199	0.027540959
0.000799919	0.003621115	0.010392799	0.020663895	0.027524435
0.000804452	0.003637196	0.010424555	0.020693497	0.02750771
0.000809003	0.003653315	0.010456327	0.020723005	0.027490786
0.00081357	0.003669471	0.010488116	0.02075242	0.027473663
0.000818153	0.003685664	0.01051992	0.02078174	0.02745634
0.000822754	0.003701893	0.010551739	0.020810964	0.027438818
0.000827371	0.00371816	0.010583574	0.020840094	0.027421096
0.000832005	0.003734463	0.010615424	0.020869128	0.027403176
0.000836655	0.003750804	0.010647289	0.020898066	0.027385056
0.000841323	0.003767181	0.010679169	0.020926908	0.027366738
0.000846007	0.003783595	0.010711063	0.020955653	0.027348221
0.000850709	0.003800046	0.010742972	0.020984302	0.027329506
0.000855427	0.003816534	0.010774895	0.021012853	0.027310592
0.000860162	0.003833059	0.010806831	0.021041306	0.027291479
0.000864914	0.003849621	0.010838781	0.021069661	0.027272169
0.000869684	0.003866219	0.010870745	0.021097918	0.02725266
0.00087447	0.003882854	0.010902722	0.021126077	0.027232953
0.000879274	0.003899526	0.010934711	0.021154136	0.027213049
0.000884094	0.003916235	0.010966714	0.021182096	0.027192947
0.000888932	0.00393298	0.010998729	0.021209956	0.027172647
0.000893787	0.003949762	0.011030756	0.021237716	0.027152151
0.000898659	0.003966581	0.011062796	0.021265376	0.027131456
0.000903548	0.003983437	0.011094847	0.021292936	0.027110565
